year,gender,edad,mes,asegurados
2018,Hombres,0-14,ene,72
2018,Hombres,0-14,feb,82
2018,Hombres,0-14,mar,60
2018,Hombres,0-14,abr,51
2018,Hombres,0-14,may,42
2018,Hombres,0-14,jun,39
2018,Hombres,0-14,jul,33
2018,Hombres,0-14,ago,5
2018,Hombres,0-14,sep,3
2018,Hombres,0-14,oct,4
2018,Hombres,0-14,nov,13
2018,Hombres,0-14,dic,34
2018,Hombres,15-19,ene,14256
2018,Hombres,15-19,feb,14548
2018,Hombres,15-19,mar,14548
2018,Hombres,15-19,abr,14142
2018,Hombres,15-19,may,13341
2018,Hombres,15-19,jun,12081
2018,Hombres,15-19,jul,11020
2018,Hombres,15-19,ago,10326
2018,Hombres,15-19,sep,9968
2018,Hombres,15-19,oct,9640
2018,Hombres,15-19,nov,10064
2018,Hombres,15-19,dic,10241
2018,Hombres,20-24,ene,68364
2018,Hombres,20-24,feb,68382
2018,Hombres,20-24,mar,68478
2018,Hombres,20-24,abr,67352
2018,Hombres,20-24,may,64903
2018,Hombres,20-24,jun,60048
2018,Hombres,20-24,jul,56203
2018,Hombres,20-24,ago,54298
2018,Hombres,20-24,sep,53231
2018,Hombres,20-24,oct,52795
2018,Hombres,20-24,nov,53775
2018,Hombres,20-24,dic,53236
2018,Hombres,25-29,ene,92997
2018,Hombres,25-29,feb,92822
2018,Hombres,25-29,mar,92949
2018,Hombres,25-29,abr,91956
2018,Hombres,25-29,may,89976
2018,Hombres,25-29,jun,85113
2018,Hombres,25-29,jul,81264
2018,Hombres,25-29,ago,79411
2018,Hombres,25-29,sep,78398
2018,Hombres,25-29,oct,78123
2018,Hombres,25-29,nov,79489
2018,Hombres,25-29,dic,78648
2018,Hombres,30-34,ene,84830
2018,Hombres,30-34,feb,84330
2018,Hombres,30-34,mar,83799
2018,Hombres,30-34,abr,82710
2018,Hombres,30-34,may,80613
2018,Hombres,30-34,jun,76180
2018,Hombres,30-34,jul,72917
2018,Hombres,30-34,ago,71627
2018,Hombres,30-34,sep,70771
2018,Hombres,30-34,oct,70702
2018,Hombres,30-34,nov,71895
2018,Hombres,30-34,dic,71484
2018,Hombres,35-39,ene,73556
2018,Hombres,35-39,feb,73301
2018,Hombres,35-39,mar,73156
2018,Hombres,35-39,abr,72166
2018,Hombres,35-39,may,70337
2018,Hombres,35-39,jun,67103
2018,Hombres,35-39,jul,64942
2018,Hombres,35-39,ago,64199
2018,Hombres,35-39,sep,63790
2018,Hombres,35-39,oct,63778
2018,Hombres,35-39,nov,64638
2018,Hombres,35-39,dic,63979
2018,Hombres,40-44,ene,53618
2018,Hombres,40-44,feb,53241
2018,Hombres,40-44,mar,52808
2018,Hombres,40-44,abr,51994
2018,Hombres,40-44,may,50709
2018,Hombres,40-44,jun,48158
2018,Hombres,40-44,jul,46567
2018,Hombres,40-44,ago,45998
2018,Hombres,40-44,sep,45606
2018,Hombres,40-44,oct,45807
2018,Hombres,40-44,nov,46460
2018,Hombres,40-44,dic,46006
2018,Hombres,45-49,ene,42593
2018,Hombres,45-49,feb,42050
2018,Hombres,45-49,mar,41263
2018,Hombres,45-49,abr,40390
2018,Hombres,45-49,may,39141
2018,Hombres,45-49,jun,37103
2018,Hombres,45-49,jul,35761
2018,Hombres,45-49,ago,35180
2018,Hombres,45-49,sep,34818
2018,Hombres,45-49,oct,34851
2018,Hombres,45-49,nov,35271
2018,Hombres,45-49,dic,34992
2018,Hombres,50-54,ene,37105
2018,Hombres,50-54,feb,36575
2018,Hombres,50-54,mar,35834
2018,Hombres,50-54,abr,34884
2018,Hombres,50-54,may,33723
2018,Hombres,50-54,jun,32088
2018,Hombres,50-54,jul,31093
2018,Hombres,50-54,ago,30679
2018,Hombres,50-54,sep,30348
2018,Hombres,50-54,oct,30374
2018,Hombres,50-54,nov,30603
2018,Hombres,50-54,dic,30457
2018,Hombres,55-59,ene,29990
2018,Hombres,55-59,feb,29734
2018,Hombres,55-59,mar,29417
2018,Hombres,55-59,abr,28420
2018,Hombres,55-59,may,27513
2018,Hombres,55-59,jun,25991
2018,Hombres,55-59,jul,25140
2018,Hombres,55-59,ago,24788
2018,Hombres,55-59,sep,24609
2018,Hombres,55-59,oct,24694
2018,Hombres,55-59,nov,24863
2018,Hombres,55-59,dic,24688
2018,Hombres,60-64,ene,10263
2018,Hombres,60-64,feb,10051
2018,Hombres,60-64,mar,9863
2018,Hombres,60-64,abr,9496
2018,Hombres,60-64,may,9147
2018,Hombres,60-64,jun,8644
2018,Hombres,60-64,jul,8267
2018,Hombres,60-64,ago,8066
2018,Hombres,60-64,sep,7980
2018,Hombres,60-64,oct,8033
2018,Hombres,60-64,nov,8128
2018,Hombres,60-64,dic,8244
2018,Hombres,65 y Más,ene,5742
2018,Hombres,65 y Más,feb,5626
2018,Hombres,65 y Más,mar,5539
2018,Hombres,65 y Más,abr,5220
2018,Hombres,65 y Más,may,4955
2018,Hombres,65 y Más,jun,4641
2018,Hombres,65 y Más,jul,4431
2018,Hombres,65 y Más,ago,4277
2018,Hombres,65 y Más,sep,4210
2018,Hombres,65 y Más,oct,4240
2018,Hombres,65 y Más,nov,4251
2018,Hombres,65 y Más,dic,4238
2018,Mujeres,0-14,ene,27
2018,Mujeres,0-14,feb,29
2018,Mujeres,0-14,mar,22
2018,Mujeres,0-14,abr,20
2018,Mujeres,0-14,may,16
2018,Mujeres,0-14,jun,18
2018,Mujeres,0-14,jul,14
2018,Mujeres,0-14,ago,2
2018,Mujeres,0-14,sep,1
2018,Mujeres,0-14,oct,1
2018,Mujeres,0-14,nov,7
2018,Mujeres,0-14,dic,14
2018,Mujeres,15-19,ene,7322
2018,Mujeres,15-19,feb,7363
2018,Mujeres,15-19,mar,7188
2018,Mujeres,15-19,abr,6777
2018,Mujeres,15-19,may,6549
2018,Mujeres,15-19,jun,6238
2018,Mujeres,15-19,jul,5974
2018,Mujeres,15-19,ago,5726
2018,Mujeres,15-19,sep,5529
2018,Mujeres,15-19,oct,5375
2018,Mujeres,15-19,nov,5333
2018,Mujeres,15-19,dic,5274
2018,Mujeres,20-24,ene,44392
2018,Mujeres,20-24,feb,44393
2018,Mujeres,20-24,mar,44093
2018,Mujeres,20-24,abr,43274
2018,Mujeres,20-24,may,41929
2018,Mujeres,20-24,jun,39646
2018,Mujeres,20-24,jul,37326
2018,Mujeres,20-24,ago,36281
2018,Mujeres,20-24,sep,35673
2018,Mujeres,20-24,oct,35322
2018,Mujeres,20-24,nov,35168
2018,Mujeres,20-24,dic,34519
2018,Mujeres,25-29,ene,67998
2018,Mujeres,25-29,feb,67924
2018,Mujeres,25-29,mar,67596
2018,Mujeres,25-29,abr,66596
2018,Mujeres,25-29,may,65176
2018,Mujeres,25-29,jun,62642
2018,Mujeres,25-29,jul,60212
2018,Mujeres,25-29,ago,59060
2018,Mujeres,25-29,sep,58663
2018,Mujeres,25-29,oct,58663
2018,Mujeres,25-29,nov,58690
2018,Mujeres,25-29,dic,58160
2018,Mujeres,30-34,ene,66584
2018,Mujeres,30-34,feb,66263
2018,Mujeres,30-34,mar,65403
2018,Mujeres,30-34,abr,64143
2018,Mujeres,30-34,may,62454
2018,Mujeres,30-34,jun,59976
2018,Mujeres,30-34,jul,57636
2018,Mujeres,30-34,ago,56649
2018,Mujeres,30-34,sep,56080
2018,Mujeres,30-34,oct,56010
2018,Mujeres,30-34,nov,56102
2018,Mujeres,30-34,dic,55983
2018,Mujeres,35-39,ene,59293
2018,Mujeres,35-39,feb,58894
2018,Mujeres,35-39,mar,58315
2018,Mujeres,35-39,abr,57198
2018,Mujeres,35-39,may,56013
2018,Mujeres,35-39,jun,54060
2018,Mujeres,35-39,jul,52470
2018,Mujeres,35-39,ago,51988
2018,Mujeres,35-39,sep,51868
2018,Mujeres,35-39,oct,52021
2018,Mujeres,35-39,nov,52137
2018,Mujeres,35-39,dic,51836
2018,Mujeres,40-44,ene,43782
2018,Mujeres,40-44,feb,43295
2018,Mujeres,40-44,mar,42618
2018,Mujeres,40-44,abr,41516
2018,Mujeres,40-44,may,40320
2018,Mujeres,40-44,jun,38787
2018,Mujeres,40-44,jul,37447
2018,Mujeres,40-44,ago,36946
2018,Mujeres,40-44,sep,36748
2018,Mujeres,40-44,oct,36916
2018,Mujeres,40-44,nov,36990
2018,Mujeres,40-44,dic,36862
2018,Mujeres,45-49,ene,38121
2018,Mujeres,45-49,feb,37137
2018,Mujeres,45-49,mar,36336
2018,Mujeres,45-49,abr,35152
2018,Mujeres,45-49,may,33768
2018,Mujeres,45-49,jun,32229
2018,Mujeres,45-49,jul,31157
2018,Mujeres,45-49,ago,30535
2018,Mujeres,45-49,sep,30169
2018,Mujeres,45-49,oct,30198
2018,Mujeres,45-49,nov,30219
2018,Mujeres,45-49,dic,30043
2018,Mujeres,50-54,ene,34846
2018,Mujeres,50-54,feb,34006
2018,Mujeres,50-54,mar,33225
2018,Mujeres,50-54,abr,32023
2018,Mujeres,50-54,may,30872
2018,Mujeres,50-54,jun,29384
2018,Mujeres,50-54,jul,28329
2018,Mujeres,50-54,ago,27889
2018,Mujeres,50-54,sep,27763
2018,Mujeres,50-54,oct,27832
2018,Mujeres,50-54,nov,27938
2018,Mujeres,50-54,dic,27895
2018,Mujeres,55-59,ene,23921
2018,Mujeres,55-59,feb,23628
2018,Mujeres,55-59,mar,23236
2018,Mujeres,55-59,abr,22265
2018,Mujeres,55-59,may,21443
2018,Mujeres,55-59,jun,20338
2018,Mujeres,55-59,jul,19567
2018,Mujeres,55-59,ago,19244
2018,Mujeres,55-59,sep,19104
2018,Mujeres,55-59,oct,19254
2018,Mujeres,55-59,nov,19384
2018,Mujeres,55-59,dic,19358
2018,Mujeres,60-64,ene,7338
2018,Mujeres,60-64,feb,7204
2018,Mujeres,60-64,mar,7085
2018,Mujeres,60-64,abr,6877
2018,Mujeres,60-64,may,6699
2018,Mujeres,60-64,jun,6361
2018,Mujeres,60-64,jul,6081
2018,Mujeres,60-64,ago,5980
2018,Mujeres,60-64,sep,6014
2018,Mujeres,60-64,oct,6084
2018,Mujeres,60-64,nov,6185
2018,Mujeres,60-64,dic,6266
2018,Mujeres,65 y Más,ene,4094
2018,Mujeres,65 y Más,feb,4079
2018,Mujeres,65 y Más,mar,4038
2018,Mujeres,65 y Más,abr,3878
2018,Mujeres,65 y Más,may,3757
2018,Mujeres,65 y Más,jun,3562
2018,Mujeres,65 y Más,jul,3451
2018,Mujeres,65 y Más,ago,3368
2018,Mujeres,65 y Más,sep,3344
2018,Mujeres,65 y Más,oct,3392
2018,Mujeres,65 y Más,nov,3395
2018,Mujeres,65 y Más,dic,3417
2017,Hombres,0-14,ene,72
2017,Hombres,0-14,feb,85
2017,Hombres,0-14,mar,64
2017,Hombres,0-14,abr,51
2017,Hombres,0-14,may,36
2017,Hombres,0-14,jun,19
2017,Hombres,0-14,jul,11
2017,Hombres,0-14,ago,8
2017,Hombres,0-14,sep,10
2017,Hombres,0-14,oct,10
2017,Hombres,0-14,nov,24
2017,Hombres,0-14,dic,41
2017,Hombres,15-19,ene,13796
2017,Hombres,15-19,feb,14109
2017,Hombres,15-19,mar,14150
2017,Hombres,15-19,abr,13868
2017,Hombres,15-19,may,13835
2017,Hombres,15-19,jun,13516
2017,Hombres,15-19,jul,13301
2017,Hombres,15-19,ago,12721
2017,Hombres,15-19,sep,12206
2017,Hombres,15-19,oct,12223
2017,Hombres,15-19,nov,13028
2017,Hombres,15-19,dic,13359
2017,Hombres,20-24,ene,69512
2017,Hombres,20-24,feb,70184
2017,Hombres,20-24,mar,70836
2017,Hombres,20-24,abr,70793
2017,Hombres,20-24,may,71012
2017,Hombres,20-24,jun,70461
2017,Hombres,20-24,jul,69802
2017,Hombres,20-24,ago,68510
2017,Hombres,20-24,sep,67225
2017,Hombres,20-24,oct,66948
2017,Hombres,20-24,nov,68214
2017,Hombres,20-24,dic,67603
2017,Hombres,25-29,ene,87495
2017,Hombres,25-29,feb,89040
2017,Hombres,25-29,mar,89878
2017,Hombres,25-29,abr,90190
2017,Hombres,25-29,may,91103
2017,Hombres,25-29,jun,91066
2017,Hombres,25-29,jul,91369
2017,Hombres,25-29,ago,91374
2017,Hombres,25-29,sep,91029
2017,Hombres,25-29,oct,91325
2017,Hombres,25-29,nov,92770
2017,Hombres,25-29,dic,92338
2017,Hombres,30-34,ene,84667
2017,Hombres,30-34,feb,85630
2017,Hombres,30-34,mar,86321
2017,Hombres,30-34,abr,86482
2017,Hombres,30-34,may,87038
2017,Hombres,30-34,jun,87020
2017,Hombres,30-34,jul,86868
2017,Hombres,30-34,ago,86582
2017,Hombres,30-34,sep,86057
2017,Hombres,30-34,oct,85774
2017,Hombres,30-34,nov,86225
2017,Hombres,30-34,dic,85191
2017,Hombres,35-39,ene,70085
2017,Hombres,35-39,feb,71200
2017,Hombres,35-39,mar,71813
2017,Hombres,35-39,abr,72248
2017,Hombres,35-39,may,72830
2017,Hombres,35-39,jun,73043
2017,Hombres,35-39,jul,73325
2017,Hombres,35-39,ago,73791
2017,Hombres,35-39,sep,73880
2017,Hombres,35-39,oct,73868
2017,Hombres,35-39,nov,74274
2017,Hombres,35-39,dic,73620
2017,Hombres,40-44,ene,51841
2017,Hombres,40-44,feb,52762
2017,Hombres,40-44,mar,53375
2017,Hombres,40-44,abr,53631
2017,Hombres,40-44,may,53881
2017,Hombres,40-44,jun,54060
2017,Hombres,40-44,jul,53995
2017,Hombres,40-44,ago,54396
2017,Hombres,40-44,sep,54515
2017,Hombres,40-44,oct,54657
2017,Hombres,40-44,nov,54661
2017,Hombres,40-44,dic,54033
2017,Hombres,45-49,ene,41745
2017,Hombres,45-49,feb,42268
2017,Hombres,45-49,mar,42750
2017,Hombres,45-49,abr,42899
2017,Hombres,45-49,may,43218
2017,Hombres,45-49,jun,43220
2017,Hombres,45-49,jul,43288
2017,Hombres,45-49,ago,43442
2017,Hombres,45-49,sep,43572
2017,Hombres,45-49,oct,43505
2017,Hombres,45-49,nov,43290
2017,Hombres,45-49,dic,43054
2017,Hombres,50-54,ene,36868
2017,Hombres,50-54,feb,37339
2017,Hombres,50-54,mar,37665
2017,Hombres,50-54,abr,37764
2017,Hombres,50-54,may,37930
2017,Hombres,50-54,jun,37981
2017,Hombres,50-54,jul,37869
2017,Hombres,50-54,ago,38051
2017,Hombres,50-54,sep,38189
2017,Hombres,50-54,oct,38174
2017,Hombres,50-54,nov,37902
2017,Hombres,50-54,dic,37550
2017,Hombres,55-59,ene,28615
2017,Hombres,55-59,feb,29088
2017,Hombres,55-59,mar,29395
2017,Hombres,55-59,abr,29560
2017,Hombres,55-59,may,29882
2017,Hombres,55-59,jun,30048
2017,Hombres,55-59,jul,30040
2017,Hombres,55-59,ago,30320
2017,Hombres,55-59,sep,30480
2017,Hombres,55-59,oct,30616
2017,Hombres,55-59,nov,30448
2017,Hombres,55-59,dic,30287
2017,Hombres,60-64,ene,10277
2017,Hombres,60-64,feb,10402
2017,Hombres,60-64,mar,10538
2017,Hombres,60-64,abr,10645
2017,Hombres,60-64,may,10422
2017,Hombres,60-64,jun,10331
2017,Hombres,60-64,jul,10262
2017,Hombres,60-64,ago,10280
2017,Hombres,60-64,sep,10309
2017,Hombres,60-64,oct,10435
2017,Hombres,60-64,nov,10343
2017,Hombres,60-64,dic,10426
2017,Hombres,65 y Más,ene,5392
2017,Hombres,65 y Más,feb,5535
2017,Hombres,65 y Más,mar,5626
2017,Hombres,65 y Más,abr,5651
2017,Hombres,65 y Más,may,5684
2017,Hombres,65 y Más,jun,5677
2017,Hombres,65 y Más,jul,5649
2017,Hombres,65 y Más,ago,5688
2017,Hombres,65 y Más,sep,5766
2017,Hombres,65 y Más,oct,5794
2017,Hombres,65 y Más,nov,5806
2017,Hombres,65 y Más,dic,5816
2017,Mujeres,0-14,ene,32
2017,Mujeres,0-14,feb,31
2017,Mujeres,0-14,mar,13
2017,Mujeres,0-14,abr,14
2017,Mujeres,0-14,may,14
2017,Mujeres,0-14,jun,11
2017,Mujeres,0-14,jul,7
2017,Mujeres,0-14,ago,5
2017,Mujeres,0-14,sep,6
2017,Mujeres,0-14,oct,5
2017,Mujeres,0-14,nov,16
2017,Mujeres,0-14,dic,24
2017,Mujeres,15-19,ene,7175
2017,Mujeres,15-19,feb,7357
2017,Mujeres,15-19,mar,7298
2017,Mujeres,15-19,abr,7117
2017,Mujeres,15-19,may,7087
2017,Mujeres,15-19,jun,7026
2017,Mujeres,15-19,jul,6889
2017,Mujeres,15-19,ago,6641
2017,Mujeres,15-19,sep,6423
2017,Mujeres,15-19,oct,6468
2017,Mujeres,15-19,nov,6841
2017,Mujeres,15-19,dic,6946
2017,Mujeres,20-24,ene,45414
2017,Mujeres,20-24,feb,45903
2017,Mujeres,20-24,mar,45958
2017,Mujeres,20-24,abr,46034
2017,Mujeres,20-24,may,46234
2017,Mujeres,20-24,jun,46066
2017,Mujeres,20-24,jul,45795
2017,Mujeres,20-24,ago,45026
2017,Mujeres,20-24,sep,44660
2017,Mujeres,20-24,oct,44540
2017,Mujeres,20-24,nov,44969
2017,Mujeres,20-24,dic,44145
2017,Mujeres,25-29,ene,65011
2017,Mujeres,25-29,feb,65837
2017,Mujeres,25-29,mar,66374
2017,Mujeres,25-29,abr,66690
2017,Mujeres,25-29,may,67274
2017,Mujeres,25-29,jun,67484
2017,Mujeres,25-29,jul,67731
2017,Mujeres,25-29,ago,68072
2017,Mujeres,25-29,sep,68313
2017,Mujeres,25-29,oct,68590
2017,Mujeres,25-29,nov,68708
2017,Mujeres,25-29,dic,68002
2017,Mujeres,30-34,ene,67265
2017,Mujeres,30-34,feb,67954
2017,Mujeres,30-34,mar,68384
2017,Mujeres,30-34,abr,68529
2017,Mujeres,30-34,may,68799
2017,Mujeres,30-34,jun,68957
2017,Mujeres,30-34,jul,68803
2017,Mujeres,30-34,ago,68784
2017,Mujeres,30-34,sep,68622
2017,Mujeres,30-34,oct,68538
2017,Mujeres,30-34,nov,68205
2017,Mujeres,30-34,dic,67232
2017,Mujeres,35-39,ene,56685
2017,Mujeres,35-39,feb,57609
2017,Mujeres,35-39,mar,58159
2017,Mujeres,35-39,abr,58808
2017,Mujeres,35-39,may,59246
2017,Mujeres,35-39,jun,59642
2017,Mujeres,35-39,jul,59378
2017,Mujeres,35-39,ago,59789
2017,Mujeres,35-39,sep,60139
2017,Mujeres,35-39,oct,60305
2017,Mujeres,35-39,nov,60054
2017,Mujeres,35-39,dic,59633
2017,Mujeres,40-44,ene,43289
2017,Mujeres,40-44,feb,44068
2017,Mujeres,40-44,mar,44381
2017,Mujeres,40-44,abr,44667
2017,Mujeres,40-44,may,44803
2017,Mujeres,40-44,jun,45039
2017,Mujeres,40-44,jul,44888
2017,Mujeres,40-44,ago,45007
2017,Mujeres,40-44,sep,45225
2017,Mujeres,40-44,oct,45187
2017,Mujeres,40-44,nov,44919
2017,Mujeres,40-44,dic,44384
2017,Mujeres,45-49,ene,38138
2017,Mujeres,45-49,feb,38767
2017,Mujeres,45-49,mar,39103
2017,Mujeres,45-49,abr,39589
2017,Mujeres,45-49,may,39756
2017,Mujeres,45-49,jun,39943
2017,Mujeres,45-49,jul,39738
2017,Mujeres,45-49,ago,40051
2017,Mujeres,45-49,sep,40190
2017,Mujeres,45-49,oct,39847
2017,Mujeres,45-49,nov,39446
2017,Mujeres,45-49,dic,38930
2017,Mujeres,50-54,ene,34447
2017,Mujeres,50-54,feb,34973
2017,Mujeres,50-54,mar,35301
2017,Mujeres,50-54,abr,35547
2017,Mujeres,50-54,may,35790
2017,Mujeres,50-54,jun,36110
2017,Mujeres,50-54,jul,36054
2017,Mujeres,50-54,ago,36240
2017,Mujeres,50-54,sep,36472
2017,Mujeres,50-54,oct,36333
2017,Mujeres,50-54,nov,35816
2017,Mujeres,50-54,dic,35526
2017,Mujeres,55-59,ene,21991
2017,Mujeres,55-59,feb,22368
2017,Mujeres,55-59,mar,22632
2017,Mujeres,55-59,abr,22811
2017,Mujeres,55-59,may,23064
2017,Mujeres,55-59,jun,23398
2017,Mujeres,55-59,jul,23424
2017,Mujeres,55-59,ago,23773
2017,Mujeres,55-59,sep,24055
2017,Mujeres,55-59,oct,24137
2017,Mujeres,55-59,nov,23990
2017,Mujeres,55-59,dic,24112
2017,Mujeres,60-64,ene,6730
2017,Mujeres,60-64,feb,6849
2017,Mujeres,60-64,mar,6948
2017,Mujeres,60-64,abr,6951
2017,Mujeres,60-64,may,7030
2017,Mujeres,60-64,jun,7124
2017,Mujeres,60-64,jul,7103
2017,Mujeres,60-64,ago,7203
2017,Mujeres,60-64,sep,7291
2017,Mujeres,60-64,oct,7457
2017,Mujeres,60-64,nov,7269
2017,Mujeres,60-64,dic,7410
2017,Mujeres,65 y Más,ene,3335
2017,Mujeres,65 y Más,feb,3539
2017,Mujeres,65 y Más,mar,3659
2017,Mujeres,65 y Más,abr,3737
2017,Mujeres,65 y Más,may,3802
2017,Mujeres,65 y Más,jun,3860
2017,Mujeres,65 y Más,jul,3880
2017,Mujeres,65 y Más,ago,3970
2017,Mujeres,65 y Más,sep,4034
2017,Mujeres,65 y Más,oct,4085
2017,Mujeres,65 y Más,nov,4110
2017,Mujeres,65 y Más,dic,4135
2016,Hombres,0-14,ene,73
2016,Hombres,0-14,feb,70
2016,Hombres,0-14,mar,56
2016,Hombres,0-14,abr,49
2016,Hombres,0-14,may,31
2016,Hombres,0-14,jun,18
2016,Hombres,0-14,jul,13
2016,Hombres,0-14,ago,9
2016,Hombres,0-14,sep,9
2016,Hombres,0-14,oct,8
2016,Hombres,0-14,nov,12
2016,Hombres,0-14,dic,36
2016,Hombres,15-19,ene,12379
2016,Hombres,15-19,feb,12583
2016,Hombres,15-19,mar,12456
2016,Hombres,15-19,abr,12889
2016,Hombres,15-19,may,12777
2016,Hombres,15-19,jun,12679
2016,Hombres,15-19,jul,12404
2016,Hombres,15-19,ago,12152
2016,Hombres,15-19,sep,11772
2016,Hombres,15-19,oct,11887
2016,Hombres,15-19,nov,12090
2016,Hombres,15-19,dic,12662
2016,Hombres,20-24,ene,69312
2016,Hombres,20-24,feb,69459
2016,Hombres,20-24,mar,69265
2016,Hombres,20-24,abr,70085
2016,Hombres,20-24,may,69986
2016,Hombres,20-24,jun,69610
2016,Hombres,20-24,jul,68869
2016,Hombres,20-24,ago,68366
2016,Hombres,20-24,sep,66864
2016,Hombres,20-24,oct,67621
2016,Hombres,20-24,nov,68196
2016,Hombres,20-24,dic,68154
2016,Hombres,25-29,ene,83878
2016,Hombres,25-29,feb,84604
2016,Hombres,25-29,mar,85111
2016,Hombres,25-29,abr,86410
2016,Hombres,25-29,may,86552
2016,Hombres,25-29,jun,86027
2016,Hombres,25-29,jul,85761
2016,Hombres,25-29,ago,85469
2016,Hombres,25-29,sep,84843
2016,Hombres,25-29,oct,85544
2016,Hombres,25-29,nov,86343
2016,Hombres,25-29,dic,86325
2016,Hombres,30-34,ene,81884
2016,Hombres,30-34,feb,82499
2016,Hombres,30-34,mar,83031
2016,Hombres,30-34,abr,84080
2016,Hombres,30-34,may,83986
2016,Hombres,30-34,jun,83970
2016,Hombres,30-34,jul,83650
2016,Hombres,30-34,ago,83935
2016,Hombres,30-34,sep,82984
2016,Hombres,30-34,oct,83618
2016,Hombres,30-34,nov,84354
2016,Hombres,30-34,dic,84030
2016,Hombres,35-39,ene,62769
2016,Hombres,35-39,feb,63894
2016,Hombres,35-39,mar,64758
2016,Hombres,35-39,abr,65716
2016,Hombres,35-39,may,66132
2016,Hombres,35-39,jun,66229
2016,Hombres,35-39,jul,66395
2016,Hombres,35-39,ago,67124
2016,Hombres,35-39,sep,67194
2016,Hombres,35-39,oct,67852
2016,Hombres,35-39,nov,68933
2016,Hombres,35-39,dic,69048
2016,Hombres,40-44,ene,47199
2016,Hombres,40-44,feb,48071
2016,Hombres,40-44,mar,48730
2016,Hombres,40-44,abr,49411
2016,Hombres,40-44,may,49763
2016,Hombres,40-44,jun,49914
2016,Hombres,40-44,jul,49954
2016,Hombres,40-44,ago,50314
2016,Hombres,40-44,sep,50360
2016,Hombres,40-44,oct,50669
2016,Hombres,40-44,nov,51281
2016,Hombres,40-44,dic,51253
2016,Hombres,45-49,ene,38939
2016,Hombres,45-49,feb,39543
2016,Hombres,45-49,mar,40129
2016,Hombres,45-49,abr,40696
2016,Hombres,45-49,may,40649
2016,Hombres,45-49,jun,40634
2016,Hombres,45-49,jul,40554
2016,Hombres,45-49,ago,40637
2016,Hombres,45-49,sep,40570
2016,Hombres,45-49,oct,40695
2016,Hombres,45-49,nov,41164
2016,Hombres,45-49,dic,41250
2016,Hombres,50-54,ene,33099
2016,Hombres,50-54,feb,33841
2016,Hombres,50-54,mar,34543
2016,Hombres,50-54,abr,35061
2016,Hombres,50-54,may,35219
2016,Hombres,50-54,jun,35401
2016,Hombres,50-54,jul,35587
2016,Hombres,50-54,ago,35847
2016,Hombres,50-54,sep,35988
2016,Hombres,50-54,oct,36139
2016,Hombres,50-54,nov,36504
2016,Hombres,50-54,dic,36617
2016,Hombres,55-59,ene,25620
2016,Hombres,55-59,feb,26060
2016,Hombres,55-59,mar,26509
2016,Hombres,55-59,abr,26875
2016,Hombres,55-59,may,27020
2016,Hombres,55-59,jun,27185
2016,Hombres,55-59,jul,27237
2016,Hombres,55-59,ago,27632
2016,Hombres,55-59,sep,27724
2016,Hombres,55-59,oct,27895
2016,Hombres,55-59,nov,28236
2016,Hombres,55-59,dic,28365
2016,Hombres,60-64,ene,9263
2016,Hombres,60-64,feb,9341
2016,Hombres,60-64,mar,9466
2016,Hombres,60-64,abr,9527
2016,Hombres,60-64,may,9347
2016,Hombres,60-64,jun,9297
2016,Hombres,60-64,jul,9619
2016,Hombres,60-64,ago,9730
2016,Hombres,60-64,sep,9774
2016,Hombres,60-64,oct,9892
2016,Hombres,60-64,nov,10026
2016,Hombres,60-64,dic,10236
2016,Hombres,65 y Más,ene,4864
2016,Hombres,65 y Más,feb,4908
2016,Hombres,65 y Más,mar,4975
2016,Hombres,65 y Más,abr,5046
2016,Hombres,65 y Más,may,5035
2016,Hombres,65 y Más,jun,5012
2016,Hombres,65 y Más,jul,5015
2016,Hombres,65 y Más,ago,5094
2016,Hombres,65 y Más,sep,5114
2016,Hombres,65 y Más,oct,5189
2016,Hombres,65 y Más,nov,5218
2016,Hombres,65 y Más,dic,5332
2016,Mujeres,0-14,ene,33
2016,Mujeres,0-14,feb,21
2016,Mujeres,0-14,mar,13
2016,Mujeres,0-14,abr,16
2016,Mujeres,0-14,may,8
2016,Mujeres,0-14,jun,5
2016,Mujeres,0-14,jul,3
2016,Mujeres,0-14,ago,6
2016,Mujeres,0-14,sep,4
2016,Mujeres,0-14,oct,5
2016,Mujeres,0-14,nov,4
2016,Mujeres,0-14,dic,25
2016,Mujeres,15-19,ene,6766
2016,Mujeres,15-19,feb,6892
2016,Mujeres,15-19,mar,6651
2016,Mujeres,15-19,abr,6843
2016,Mujeres,15-19,may,6757
2016,Mujeres,15-19,jun,6733
2016,Mujeres,15-19,jul,6460
2016,Mujeres,15-19,ago,6278
2016,Mujeres,15-19,sep,6064
2016,Mujeres,15-19,oct,6202
2016,Mujeres,15-19,nov,6357
2016,Mujeres,15-19,dic,6552
2016,Mujeres,20-24,ene,44357
2016,Mujeres,20-24,feb,44483
2016,Mujeres,20-24,mar,44308
2016,Mujeres,20-24,abr,45023
2016,Mujeres,20-24,may,45401
2016,Mujeres,20-24,jun,45775
2016,Mujeres,20-24,jul,45333
2016,Mujeres,20-24,ago,45152
2016,Mujeres,20-24,sep,44860
2016,Mujeres,20-24,oct,45276
2016,Mujeres,20-24,nov,45385
2016,Mujeres,20-24,dic,44784
2016,Mujeres,25-29,ene,61395
2016,Mujeres,25-29,feb,62019
2016,Mujeres,25-29,mar,62422
